protocol,Source Port,Destination Port,Packet Length,TTL,Anomaly Score,label
0,64951,43210,152,242,0.1640217446287633,0
2,21714,31640,1477,149,0.3461040288851035,0
2,20207,42488,1384,140,0.8199798080824369,0
0,64038,18052,333,126,0.38404738275752437,0
0,40370,28709,610,75,0.6098709182563558,0
2,5899,35460,1255,211,0.5021600558228149,0
0,55502,56909,1028,98,0.7185332929700363,0
0,13278,11865,178,187,0.15616495898756877,1
0,56758,34765,1311,98,0.9204410364836187,0
1,29645,1426,680,237,0.6436327975500353,0
2,51978,60157,767,49,0.27095373158010727,0
2,11929,49147,820,186,0.12325370813805903,0
1,47145,57176,429,210,0.14972556414619032,1
2,62874,6850,1399,91,0.7826629268961081,0
0,16906,36016,699,105,0.588110053312958,1
2,61221,18977,1236,80,0.38075829071818335,0
0,20065,65082,1314,46,0.33290084618688,1
1,30122,34259,133,242,0.8557580044005302,0
0,53522,50377,916,104,0.874762523781461,0
2,43455,51740,1098,227,0.5812620384192929,1
2,53125,56867,84,174,0.5245440656650363,0
2,34733,52217,703,210,0.8164480420765715,1
1,35699,47079,1315,79,0.7493351797943753,0
1,5861,56957,1405,103,0.40032518332778844,1
2,47472,31114,165,144,0.082738684750857,1
0,25513,49985,962,160,0.7685001073627779,1
1,18651,15402,1252,166,0.16870102894024375,0
2,6720,12885,1329,84,0.016376906478478337,0
2,50018,18825,1053,190,0.8433026752039908,1
1,14567,37564,758,49,0.5782538453367186,1
1,13639,34415,205,43,0.8916660355357584,0
1,2490,16143,1177,79,0.48458808319761804,0
0,31795,47075,854,61,0.926481100711403,0
0,54133,49593,828,128,0.35397174797886377,1
2,19374,5957,190,38,0.7245220023342929,0
1,1399,13929,232,123,0.3009865092617835,0
0,34054,9722,46,144,0.0011636643279784309,0
1,21770,11158,1033,34,0.37974453454895674,1
2,23910,35136,1111,138,0.7377655131092388,1
0,45372,6697,809,94,0.15002417944651392,0
0,61763,27863,427,165,0.504802033207393,0
0,43928,5191,1152,254,0.212321484850715,1
2,33675,4664,93,133,0.0746241214191029,1
1,8857,39831,597,46,0.6174519819443163,0
0,2917,4332,699,230,0.951967622303403,1
2,31597,58649,1305,202,0.3107042187179171,0
1,32395,52187,1411,253,0.5806458003599504,1
2,41898,44649,805,122,0.9536033677507945,0
1,12850,28550,868,112,0.6504833499946875,0
2,35444,16247,889,177,0.6731133023099543,1
1,22948,25762,256,181,0.1789285115608359,0
0,62509,3263,746,92,0.4926096788528267,0
1,54068,46089,1409,151,0.36708274708724664,0
2,34391,51260,1329,92,0.47095685239103,0
2,22223,7037,397,84,0.8008265764418772,1
1,52088,59185,680,57,0.4606989877460983,0
0,26892,53473,849,146,0.06285067825783508,0
0,9816,22323,925,250,0.905541661150863,0
1,58748,19132,395,71,0.5448158874519706,0
1,21621,4678,638,119,0.9244943585302919,0
2,37429,7973,672,147,0.5723545120276244,1
0,33720,64799,1119,167,0.06963631597506059,0
1,44147,15330,1052,52,0.5528693935257712,1
0,17013,37033,215,252,0.5757389324926806,0
1,29955,35902,826,74,0.2143398793429756,0
1,10314,44381,912,52,0.4710290841043767,0
0,39391,50618,1333,162,0.45944151187365134,0
1,56624,20494,1104,62,0.6228761490206036,1
1,15366,18596,956,186,0.2596140986739204,0
2,25965,21924,1432,58,0.5817484179481938,0
1,14969,60149,866,104,0.2409520426369428,1
1,11786,46927,837,216,0.4464452722039066,0
1,61787,9736,583,128,0.12270569933730702,0
2,31157,34458,653,192,0.037300547861478184,1
0,48104,42532,698,121,0.3205873059917339,0
2,41174,7728,1037,251,0.2745717506497415,1
2,28076,7765,27,75,0.4069359120313467,0
0,42774,62492,1412,74,0.9619826200003397,0
2,20977,63172,1088,62,0.5222292947703284,0
0,41499,53694,363,148,0.5531767061367565,0
2,18154,60624,815,224,0.9416010387873742,0
0,32110,52694,1418,243,0.9211471375918331,0
1,58680,45772,1070,107,0.8841119539004179,1
2,5657,27600,1236,176,0.09799474202971303,1
2,18328,819,868,174,0.6342974105203304,0
2,43061,47208,1400,65,0.8080989804935118,0
2,33308,47846,81,111,0.8355746895770949,0
1,47570,37290,1105,35,0.5779071425018961,1
2,8032,33893,441,103,0.017495547486169105,0
1,49315,5661,652,129,0.9737129016417351,0
1,28429,64127,811,141,0.4721967027581214,0
1,52557,29522,570,248,0.3935958952735982,1
1,37410,38410,1423,238,0.39494871367726303,0
0,26397,50282,1320,59,0.4241508800582665,0
0,21851,34471,625,232,0.242180718172753,0
2,34064,18386,1474,161,0.3273336257498298,1
0,61378,23297,1158,48,0.9853576097747392,1
0,14031,53031,1164,89,0.3681680002560942,1
2,19181,61717,544,158,0.526725016473789,1
2,33181,23617,918,233,0.8482942659752185,0
2,36339,26383,1459,40,0.5274278111088635,0
0,36956,11140,182,62,0.3244534216181676,1
0,22188,55484,806,225,0.5237509769185301,0
2,15438,32061,929,119,0.11408631043909745,0
1,63085,22420,1001,93,0.13000695523276984,1
2,15351,27786,1380,50,0.6941075322306689,1
1,49368,15703,398,112,0.9174606572597457,1
1,1970,59497,1367,138,0.7256781334885183,1
2,15717,29218,192,233,0.0746132406573572,0
2,28265,39292,1019,86,0.4028956110310057,1
2,50682,12398,83,187,0.0025535882680637334,0
0,31278,40880,1144,143,0.5112067433256329,1
1,16564,57889,1365,251,0.19320448488185138,0
0,7743,35170,994,154,0.8681466487286567,0
0,42227,62183,85,209,0.1043350528690824,1
2,26105,26941,477,96,0.0014333986470304039,0
0,62885,42250,472,155,0.4511460431137604,0
2,12374,28342,1302,34,0.15543330392573917,0
1,56536,10068,1469,238,0.7379863822751617,0
2,57833,46145,998,211,0.919934731781395,0
0,37382,61773,197,169,0.04193801430256716,0
0,33045,13825,299,52,0.3955821119160967,0
2,43856,13445,363,68,0.9968149760709497,0
2,29393,45648,1060,46,0.7326719700006685,1
0,32752,58127,315,118,0.9531876437058071,0
1,18600,48881,221,237,0.16408328521615556,0
1,30025,33308,981,238,0.22136855949195355,1
2,63113,10975,703,233,0.15481124059682594,0
1,18872,46615,1237,151,0.30236903377593827,0
0,1414,38384,1192,168,0.7243840683290519,1
2,23023,60013,394,75,0.1649466607581882,1
0,46460,29291,54,70,0.5242340378832885,1
0,12593,16017,1412,164,0.26920991911439807,1
1,14053,32113,48,56,0.8291957791369153,0
2,23514,28514,794,87,0.006592405338939011,1
2,46899,2957,240,152,0.2231149585386668,1
1,59040,8078,72,121,0.605240757572182,1
0,36352,36491,810,95,0.09671050197384257,0
0,6891,44828,1396,231,0.4663122159459896,1
0,16308,59178,1435,245,0.43620729648236967,0
0,35003,37856,95,211,0.8525230068217636,1
2,10145,43107,513,120,0.6253971931668133,0
2,2563,55613,136,143,0.6397020621591026,1
1,26512,34939,299,107,0.9518076017891659,0
1,18051,36160,1218,168,0.9823603753233751,0
2,62890,39711,765,169,0.6533947321528386,1
2,9717,18001,968,41,0.5220014501520542,0
0,9945,13807,783,232,0.6079200584648798,0
0,51459,47561,314,93,0.38244370505416037,0
1,57856,12810,1037,121,0.9874566169600774,1
2,11334,14856,1494,250,0.7050212594968588,0
1,64989,41877,1064,91,0.29100679437916466,0
2,57521,29389,1116,254,0.05776629897206842,0
0,46536,6459,861,178,0.04472192915196782,1
1,31932,65458,1079,138,0.20491298052653917,0
1,5410,35525,1276,69,0.2329130542531116,0
2,33287,6854,516,165,0.4150454939539002,0
0,29436,40478,225,174,0.21484601163625383,0
1,18327,32223,445,252,0.6309104308617446,1
0,13266,18321,63,78,0.21125473081058177,1
1,52515,28619,1134,204,0.18787653894114598,0
0,48049,52244,624,164,0.4712369928003699,0
2,9971,45616,473,109,0.8886685993238188,0
1,47738,17353,614,84,0.4683054873786342,1
1,6954,7298,1376,225,0.413848744572167,0
0,39194,27941,526,93,0.5780949074597088,1
0,55839,49025,813,54,0.2572136787516285,0
1,60237,3204,40,75,0.35343655449043443,0
2,62840,39268,1271,83,0.21383525566713057,0
0,49809,37942,1419,77,0.5718099946076837,1
0,55451,17274,1173,178,0.6973875615692153,1
0,1531,25369,639,247,0.6736986409905719,0
1,2460,11651,433,115,0.2548178179647618,0
1,28175,30985,1114,78,0.779648205747967,0
1,12642,41942,1447,122,0.25595366524993024,1
1,9774,7383,1440,83,0.15031155126776297,0
2,17146,52684,356,55,0.34980874868719436,0
2,8378,60874,929,176,0.597744089170883,0
1,45086,802,295,120,0.142001818804398,1
2,32003,41003,911,205,0.6480871121084563,0
0,21924,46666,32,95,0.863067996253491,0
0,14864,47966,1046,150,0.29314051025807053,0
0,53798,19734,997,254,0.4502066161151195,1
1,38191,57158,1267,187,0.22831042562517812,0
0,6061,9970,993,209,0.3612617290703949,0
2,29657,35970,194,95,0.021970570802507416,0
1,25519,16734,1428,187,0.9537693962128271,0
2,16872,32450,260,117,0.4158902132121951,0
0,37507,26144,566,87,0.7888701098180803,1
0,48669,25706,33,90,0.14264343735650964,0
0,8861,60304,1238,164,0.8123550441003988,0
1,35093,28364,1440,213,0.860147310962201,0
2,8394,30721,1474,203,0.7154771286876792,0
1,55361,9973,1349,201,0.9032083249834054,0
1,52331,33352,1377,231,0.16719712946813636,1
0,7435,45488,744,156,0.47648182878862,0
1,40157,36146,1453,251,0.6201095320161573,1
1,31523,22413,22,216,0.5961929706974873,0
0,31249,24079,710,78,0.8610409345262982,0
1,49241,22581,1495,235,0.21569136797288568,0
0,1716,56236,766,152,0.1756438325388664,0
0,29950,14856,788,184,0.25337859485795144,0
0,35270,36170,891,133,0.8915500494128707,0
0,40188,65070,514,75,0.9410270826575747,0
1,9472,46405,436,46,0.5696301042699973,0
0,44414,19570,1434,136,0.5013719345705198,0
0,50617,59539,1416,82,0.6053856080126564,0
1,11097,63471,647,84,0.6163076498466941,1
1,36438,54438,1095,65,0.1703047049434958,0
2,6233,48507,1419,155,0.6864108816231302,0
1,62188,25739,1438,108,0.45235110234842557,0
1,7557,6773,1040,167,0.5173819588480452,1
2,22085,24875,161,154,0.030316604335155484,0
1,8235,19732,1129,236,0.7645566325310303,1
1,10951,10132,65,101,0.8354279612678818,0
1,12951,789,863,52,0.6194215539345466,0
1,52821,54098,1028,139,0.7487236352966626,0
2,25618,16185,1281,139,0.5227060031721019,1
1,10340,30898,29,166,0.6183533789785556,1
1,13201,2890,683,121,0.3945716984632386,1
2,11870,9570,592,110,0.7918742650625126,0
0,8957,21658,668,215,0.4682709302644926,1
2,39268,10142,932,208,0.6802129044188826,0
0,47645,19657,659,73,0.6214293786195046,1
2,41720,58222,635,182,0.7023145183857498,0
2,3104,21619,717,83,0.7852158751252233,1
1,7113,11935,928,133,0.5127134815929951,1
0,57572,42538,197,136,0.8130659492556687,0
1,27147,23287,888,110,0.497257237271609,0
0,8821,60484,1049,143,0.9566343228639368,0
2,51037,7613,872,212,0.7526717486147942,0
2,9370,51645,326,135,0.17114164974606416,0
0,20902,32070,567,47,0.8295844713634313,1
1,34696,16206,346,127,0.5515876608066341,0
1,18677,27332,1399,68,0.9844609579738653,0
1,50580,55898,414,177,0.7188190436735273,0
1,59211,13935,319,179,0.08439074657019108,0
2,43766,10096,768,77,0.3949604276103488,0
2,27164,25959,304,33,0.5172754026732665,0
2,2208,37009,349,150,0.8390136031598019,0
2,59114,18707,69,118,0.7293455343297727,0
2,35517,43517,792,125,0.3693600706116389,1
1,45172,38067,397,222,0.653432687502629,0
1,25870,31473,1019,34,0.5769109078983793,1
1,46849,34630,793,205,0.12605260895240689,1
1,23219,46911,1187,142,0.23485869299860052,0
2,6630,23005,1103,208,0.34112231271431437,0
2,4980,59211,887,32,0.19548340636350292,0
2,17579,20432,1118,136,0.15013384583002554,1
0,25873,56734,22,53,0.05819777013028704,0
1,19714,40089,767,252,0.8731025656089301,1
1,59526,44136,1491,173,0.2889434179648537,0
2,60074,50251,294,251,0.2903206039335662,0
1,49873,38016,234,244,0.20622813743015544,0
1,27371,34503,348,204,0.475397371863883,0
2,34213,31386,274,165,0.5142419679223724,0
0,39332,4664,1430,96,0.20828135862508002,0
0,26809,38678,145,52,0.6085703378636506,1
0,50080,52569,786,35,0.7229999595937491,1
2,64875,12819,1367,162,0.37384008596545193,0
1,33722,22687,1247,144,0.5854516968574387,0
2,16990,63002,1215,61,0.5023019051644463,0
2,32121,23978,236,62,0.19554839835610216,1
1,16906,49833,1288,193,0.7300109887745778,0
0,5699,40932,1379,242,0.8014530278240474,0
0,42874,18455,1341,51,0.6487931155871676,0
2,14033,13359,851,246,0.3238960277710513,0
0,28867,6669,201,85,0.9267924944093012,1
2,63344,45785,353,157,0.4553583879951243,1
2,30817,40770,530,184,0.26587848538509784,0
1,40540,9922,402,46,0.4082346208219565,1
1,39895,34960,1242,197,0.6920750919082098,1
1,64533,32329,351,182,0.8459317856592492,0
2,18881,8860,1208,211,0.3565754992828726,1
1,20651,58957,1285,225,0.2326244460093747,0
0,62846,23971,919,216,0.6264931318352048,0
0,19589,8873,661,88,0.9212151001062855,0
2,27049,58317,1270,110,0.1832933635594216,1
2,53272,19231,653,211,0.8030193822993665,0
1,56822,26709,470,194,0.47660718148748416,1
2,28856,18848,215,233,0.7995125039620917,0
2,45140,55990,1247,45,0.5055411497732909,0
0,10806,27106,477,122,0.3773277743022193,1
0,39674,59848,849,45,0.6967410002096508,1
1,62607,4923,276,130,0.9006272945948973,0
2,23390,4393,1315,64,0.32025173037018106,0
2,29581,52336,28,211,0.46074813499437184,0
0,6822,61378,780,32,0.2294006266965225,0
2,10651,13542,968,65,0.18340946361735078,1
0,42207,19552,1244,50,0.7778901423921751,0
1,58587,19382,1102,183,0.20066411668844242,0
0,13490,47784,906,35,0.7933181713344499,0
2,43638,55674,412,195,0.4292170518402645,0
1,13744,35996,1162,108,0.9950487234077158,0
0,58632,22949,418,89,0.19734141819128925,0
0,42937,26729,350,191,0.09297799251282601,1
1,38316,59073,1310,168,0.0754330696034956,1
1,62101,2025,499,134,0.8354180047242007,0
0,7583,16714,153,239,0.43777631105834336,0
2,41412,2487,935,98,0.003124349647371627,0
0,20182,1156,954,147,0.874771362503336,1
1,31940,10083,374,179,0.8769210069103045,0
0,23081,37246,603,233,0.8064166740187909,0
1,36916,18570,644,151,0.2483184830248425,1
1,42463,7087,1150,221,0.3727527200671731,0
2,12730,62283,309,217,0.7449262251954837,0
1,51529,2318,844,53,0.48935312540758524,0
1,61690,36390,648,143,0.1538265767235525,0
2,13094,4492,1038,226,0.2427982645276724,0
1,59257,15917,651,106,0.9725895367515573,1
2,54030,15249,1190,248,0.1510131174271062,0
2,41926,2512,346,207,0.7260807566781885,0
1,1948,24227,1458,167,0.4780183066595389,0
1,52346,25026,229,232,0.7486016595521597,1
0,27502,42315,1339,174,0.6611132411443931,1
2,6530,48381,1441,63,0.43916719055432596,0
0,47442,7849,1146,212,0.3539108246830671,0
1,63241,14275,655,98,0.7543592543561255,0
0,36187,54557,887,35,0.32314120625982645,0
2,25628,54546,1252,61,0.7877714800885685,0
0,16334,63508,447,44,0.679843066332452,0
2,9250,30959,412,52,0.5776691702331689,1
1,12805,50446,845,72,0.36880088490229734,0
1,6539,35234,935,152,0.20508135776637493,0
2,52846,16305,1152,50,0.7104198012406638,0
1,37157,48438,367,79,0.09134922717058092,0
1,17996,11295,69,117,0.9705422561557597,0
1,33116,26426,935,94,0.9787479146154875,0
1,12434,3176,1148,179,0.13022261595813867,0
2,20546,40618,1463,223,0.10393532297230224,1
0,10119,45242,1416,68,0.4127167270830301,1
0,24071,27776,1070,62,0.9636832722605021,0
1,21494,9426,987,105,0.40031089923111296,0
0,44153,26014,819,177,0.36380210843233485,0
0,9555,27929,1316,138,0.7035850589987712,0
1,38062,44991,1036,134,0.17873123659522705,0
1,23427,41213,668,141,0.36332348357375144,1
0,43698,8211,1383,51,0.2913074462744878,0
2,63060,2760,320,241,0.6015346226306262,1
1,30146,16092,1308,170,0.16275288621416384,0
2,17964,54408,185,117,0.5487012556062363,1
0,30855,57567,335,75,0.8575465899368448,0
1,58198,3,20,113,0.5141705467076019,1
2,12303,57283,1039,95,0.6834966170980852,0
1,39244,50412,1304,153,0.07524801767793288,1
0,61634,40959,82,193,0.449005579247043,0
2,53743,62294,502,118,0.09489316743585197,0
0,60424,30161,1364,96,0.5994616757866569,0
0,54075,20708,1244,86,0.2810543711738185,0
1,7501,15249,241,105,0.28726583099174796,0
2,57676,5774,171,148,0.07676673714498072,0
0,18424,12787,663,160,0.3102378614407344,0
0,7494,51721,645,197,0.5066771771070974,0
2,3086,15038,236,168,0.5846601031717614,0
0,42822,1886,215,126,0.0666655512758233,1
0,60005,39829,1245,230,0.6514591857160702,1
2,54497,16332,1014,176,0.4888757607534946,0
2,20904,40613,1034,130,0.5369080079142348,0
2,35605,22496,666,143,0.8327966737677948,1
2,45463,13451,1277,83,0.34222644530486657,1
1,56432,9492,1184,177,0.1740511113650347,0
2,15332,51491,727,222,0.5518101757069541,1
1,27051,9269,1100,64,0.9450219175352388,0
1,31744,52911,1185,35,0.5178696191811312,1
1,36105,27758,741,118,0.8319121741195065,0
0,10730,53963,659,106,0.757032054461033,0
1,51407,41908,125,211,0.5183307870098315,0
1,10861,6792,184,40,0.6475547776534225,0
0,39623,39940,234,95,0.4066801840966585,0
0,53175,28315,1114,61,0.5306286890971937,1
0,53616,51884,109,167,0.5072857552906347,0
2,37848,28584,893,164,0.709110362957773,0
0,34097,50022,1271,107,0.4099813193562827,0
0,48139,21551,1122,222,0.09976712262214005,0
1,33112,94,627,160,0.7887095228136228,1
0,29136,35756,368,46,0.6848530033282075,1
2,27323,45616,913,120,0.9501234554573654,0
0,35481,9968,265,241,0.4287161758478628,0
2,59885,16219,291,197,0.07820565691109471,0
0,31087,43221,422,201,0.12161898636324298,1
0,4941,8628,1159,159,0.7733195432030779,0
0,57256,4948,1478,205,0.06775728277860193,0
0,58787,39420,1485,212,0.9078261449292854,0
2,3960,56132,1215,57,0.28165011129518536,1
2,37654,23179,1059,92,0.8988790405793248,0
1,15530,28877,980,154,0.7735068488009461,0
2,29829,22909,917,98,0.87120103629169,0
0,15342,35913,1099,213,0.21403969176996573,0
1,49092,19972,1146,181,0.5956934958135682,0
1,27050,62540,303,57,0.09358913207242259,0
1,28696,32585,536,114,0.20228076753937596,0
0,39441,49229,637,139,0.30990222733726847,1
2,53437,58160,1321,142,0.7408125915100231,0
0,59532,8960,631,91,0.02471437938848331,0
1,60237,55706,769,70,0.9031172828721364,1
0,51995,28262,1312,154,0.0708035137129217,1
0,28305,41066,419,67,0.37649019534462713,1
2,49466,61261,105,52,0.08108962832858413,1
2,29115,39463,339,200,0.7689678431033737,0
1,51518,15836,1075,149,0.14131497340275678,0
0,39352,19258,355,79,0.8847569102624576,0
0,49243,3347,70,57,0.5302219865915261,1
2,19634,30808,1122,222,0.9484728194553961,0
0,2103,30419,193,236,0.2903609128081953,0
0,30874,56177,520,67,0.45431615187839103,0
0,47775,52301,95,183,0.6942469623295779,1
2,21614,11341,335,159,0.8319133125709606,1
1,56456,58810,1416,249,0.42135708774560676,1
1,31975,59932,1124,180,0.8924325383271642,0
0,16351,33013,716,177,0.11798720832439524,0
1,13779,35394,1029,46,0.7086847188100954,0
2,61147,36618,751,110,0.3481989822136604,0
2,60896,9598,1114,165,0.10133548413259696,0
1,8259,25558,988,202,0.38666455680200384,0
1,18221,64205,873,190,0.8802156244855679,0
0,63736,7738,685,59,0.98053387128864,1
1,22497,46793,671,167,0.3927998571004826,0
0,3055,44769,1114,188,0.8864163878063751,1
0,42306,41102,65,180,0.5096544162418782,0
2,61337,17277,1090,240,0.7170150376639415,0
2,42887,54640,1465,151,0.04537142227382318,0
2,59909,56404,168,119,0.5573119719840234,0
2,15311,7311,929,217,0.07016193621099043,0
1,39703,35168,1173,219,0.2686179570937993,0
2,45487,37409,475,209,0.5668143258686786,1
